MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,Emotion,Gender
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
-1131.37109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1
-1131.370849609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1
-1131.3709716796875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,1
-723.5560302734375,61.349239349365234,-10.6700439453125,10.598501205444336,-1.640828013420105,2.2472445964813232,-9.078593254089355,1.1000144481658936,-11.670758247375488,-6.384233474731445,-4.643580913543701,-3.1540050506591797,-2.245901107788086,-5.765292644500732,-5.521671295166016,-1.0911377668380737,-1.5064114332199097,-5.565864562988281,-3.1138904094696045,-2.599824905395508,0,0
-728.2127685546875,63.2878532409668,-10.263484001159668,9.938136100769043,-4.820287704467773,0.3173566460609436,-11.353181838989258,0.01383188460022211,-12.8615083694458,-8.238065719604492,-6.785305500030518,-3.9154343605041504,-2.834520101547241,-6.818547248840332,-5.648573875427246,-1.9109292030334473,-2.65114164352417,-6.990390300750732,-3.986442804336548,-5.41532039642334,0,0
-741.9454956054688,60.643733978271484,-6.569406986236572,6.658981800079346,-5.600676536560059,1.8363958597183228,-8.633821487426758,-0.5297101140022278,-14.47475814819336,-6.555973052978516,-7.3186869621276855,-4.058978080749512,-4.8300371170043945,-6.700118541717529,-7.050605297088623,-1.9249383211135864,-3.6196494102478027,-7.030607223510742,-3.797691583633423,-4.460048198699951,0,0
-754.8721923828125,63.64126968383789,-7.414877414703369,10.395729064941406,-7.386600971221924,2.863605260848999,-9.011378288269043,-0.34673449397087097,-12.382062911987305,-7.645756244659424,-5.822443008422852,-4.761730670928955,-3.359502077102661,-6.703730583190918,-6.5576171875,-1.7839632034301758,-3.2042863368988037,-7.181430816650391,-4.828554630279541,-4.620551109313965,0,0
-684.6641845703125,69.15326690673828,-9.97287368774414,6.915555953979492,-5.723427772521973,-1.4552912712097168,-10.891902923583984,-0.6559954881668091,-13.243497848510742,-8.052619934082031,-7.750194549560547,-3.023961067199707,-3.618398904800415,-6.903077125549316,-6.635177135467529,-0.36045849323272705,-3.1996774673461914,-5.670787334442139,-3.843244791030884,-4.773301601409912,1,0
-699.8314819335938,81.06575012207031,-19.021146774291992,6.977930545806885,-6.233290195465088,1.6321526765823364,-11.588726043701172,-1.1180170774459839,-13.09259033203125,-7.20202112197876,-4.720836639404297,-3.5795555114746094,-1.653076410293579,-8.121684074401855,-6.3118815422058105,-0.8243954181671143,-2.4610347747802734,-6.011294364929199,-2.46751070022583,-4.6937384605407715,1,0
-681.58154296875,71.52755737304688,-7.832511901855469,12.180752754211426,-5.739140510559082,2.006896495819092,-9.897207260131836,1.3645453453063965,-14.631828308105469,-5.779581546783447,-7.201646327972412,-3.0744850635528564,-1.9666907787322998,-6.688278675079346,-3.4523088932037354,-1.6821527481079102,-3.2399888038635254,-5.3039445877075195,-2.4708669185638428,-4.291034698486328,1,0
-689.7828979492188,75.57142639160156,-11.706442832946777,6.315190315246582,-9.085592269897461,2.4290685653686523,-10.305644035339355,-1.596234917640686,-18.536903381347656,-10.856762886047363,-4.3492536544799805,-5.012488842010498,-4.1131181716918945,-7.766944408416748,-6.939008712768555,-2.7195401191711426,-1.6568154096603394,-3.480076313018799,-2.971890687942505,-4.97551155090332,1,0
-697.0107421875,73.32799530029297,-14.116068840026855,9.293258666992188,-8.947471618652344,1.0599628686904907,-9.43091106414795,-1.9204384088516235,-13.247519493103027,-8.143372535705566,-5.6941399574279785,-4.881937503814697,-1.3704676628112793,-10.117802619934082,-5.981746673583984,-2.6911001205444336,-4.0749335289001465,-5.369899749755859,-4.025227069854736,-3.950770378112793,1,0
-676.698974609375,84.34069061279297,-16.651281356811523,4.564937114715576,-5.274008750915527,3.1034176349639893,-11.583002090454102,-2.9961941242218018,-19.847517013549805,-11.268597602844238,-5.443952560424805,-4.490311622619629,-2.9422929286956787,-9.906116485595703,-4.807857036590576,-0.13288474082946777,-2.038942575454712,-4.724924087524414,-3.2732114791870117,-3.1940059661865234,1,0
-646.7755126953125,80.71139526367188,-16.24350929260254,9.477494239807129,-7.406761646270752,1.7736577987670898,-10.522064208984375,-1.0696521997451782,-19.314130783081055,-8.507888793945312,-2.628909111022949,-4.746940612792969,-2.796765089035034,-8.248632431030273,-4.858542442321777,0.0069364565424621105,-1.8403041362762451,-3.06046199798584,0.26838719844818115,-2.4713327884674072,1,0
-688.861083984375,66.9257583618164,-9.44571590423584,10.771553993225098,-8.812256813049316,0.5822662711143494,-9.967066764831543,-4.90756893157959,-14.620706558227539,-7.342071533203125,-6.44148063659668,-4.100383281707764,-6.080455303192139,-9.573108673095703,-7.293204307556152,-1.1447499990463257,-8.204934120178223,-6.28671407699585,-3.710973024368286,-3.7152631282806396,1,0
-678.28857421875,66.29925537109375,-16.082021713256836,5.291584014892578,-1.8858433961868286,-1.2956626415252686,-11.528204917907715,-0.48319393396377563,-11.927876472473145,-8.187005043029785,-4.188024520874023,-4.095146179199219,-5.584611415863037,-6.911046504974365,-6.89091157913208,-0.9845380187034607,-2.5372533798217773,-5.319040298461914,-2.2151310443878174,-2.2978343963623047,2,0
-632.2648315429688,60.48603057861328,-20.665794372558594,3.5492136478424072,-1.5096254348754883,-0.5444107055664062,-14.151834487915039,0.792084813117981,-11.107972145080566,-10.717641830444336,-3.5067996978759766,-3.7090871334075928,-5.793336868286133,-5.850429534912109,-7.944530487060547,-0.8877047896385193,-3.9540340900421143,-5.223615646362305,-3.6996660232543945,-0.7458736896514893,2,0
-642.5139770507812,61.393245697021484,-12.732110023498535,6.92277717590332,0.9428563117980957,0.5601397752761841,-11.12554931640625,2.4903151988983154,-9.70952033996582,-7.315124034881592,-4.173726558685303,-5.276093482971191,-2.947190761566162,-5.258589744567871,-6.323553562164307,-1.320281744003296,-4.403388977050781,-4.287966728210449,-4.56892728805542,-4.4926910400390625,2,0
-632.0805053710938,60.34457778930664,-13.580808639526367,3.680156946182251,-0.4072597324848175,0.2647068500518799,-12.86281967163086,-0.04521169140934944,-11.174232482910156,-8.894922256469727,-1.9510376453399658,-5.017996311187744,-3.9723527431488037,-4.625491142272949,-5.85626745223999,-0.7855867743492126,-5.01028299331665,-5.034447193145752,-4.0246262550354,-1.2649774551391602,2,0
-524.4033813476562,54.03730773925781,-22.96576690673828,0.052034832537174225,-3.554412841796875,-0.11850270628929138,-12.336289405822754,1.1598913669586182,-12.536349296569824,-10.82922649383545,-2.7759628295898438,-0.891855776309967,-3.4045321941375732,-6.7378411293029785,-6.305009365081787,4.743429660797119,0.5816503167152405,3.2628910541534424,-0.3135991394519806,-1.2229938507080078,2,0
-524.7550048828125,38.61976623535156,-21.037508010864258,-0.1788620501756668,-3.4763245582580566,-3.4522528648376465,-14.049002647399902,2.5946531295776367,-10.5747709274292,-8.145069122314453,-2.332155227661133,-4.083806991577148,-6.3450093269348145,-4.529239654541016,-8.889901161193848,1.3582535982131958,-0.9327468872070312,-0.19279906153678894,1.4289603233337402,6.611954689025879,2,0
-541.917236328125,40.09672546386719,-16.968469619750977,0.38365593552589417,-3.857128620147705,-4.067208290100098,-13.562050819396973,-1.907182216644287,-12.223825454711914,-9.833146095275879,-4.538611888885498,-4.928450584411621,-6.806980133056641,-4.180843830108643,-7.810418128967285,-1.3188343048095703,-5.774166107177734,-5.858631134033203,-6.682982444763184,-2.640441417694092,2,0
-486.1905822753906,42.406375885009766,-24.914791107177734,-1.8874917030334473,-5.586776256561279,-3.3839783668518066,-15.784867286682129,-3.4995594024658203,-16.102556228637695,-9.245963096618652,-2.7681586742401123,-5.871140956878662,-8.170853614807129,-8.595010757446289,-10.144606590270996,1.8909956216812134,-2.9866106510162354,-1.6520328521728516,-0.853455126285553,3.997925281524658,2,0
-714.7067260742188,57.711036682128906,-4.1483588218688965,11.059510231018066,-0.8764791488647461,3.0902817249298096,-10.078880310058594,3.5217459201812744,-10.97008228302002,-5.285245895385742,-7.825649738311768,-4.646265983581543,-3.0796098709106445,-5.175960063934326,-7.150375843048096,-2.3395345211029053,-2.1440372467041016,-4.227309703826904,-3.798203706741333,-4.454705238342285,3,0
-625.4921875,49.18975830078125,-11.441847801208496,5.783323764801025,-6.351592540740967,-0.046212006360292435,-11.856803894042969,0.8550689816474915,-11.578977584838867,-10.236459732055664,-5.0378618240356445,-4.118184566497803,-4.534050464630127,-4.1700663566589355,-9.802494049072266,-0.3731860816478729,-1.2691079378128052,-5.003354072570801,-3.469735622406006,1.7384706735610962,3,0
-623.28759765625,49.6536750793457,-13.620251655578613,8.787275314331055,-7.681268692016602,2.5124764442443848,-17.272079467773438,1.0784595012664795,-13.539433479309082,-10.76916790008545,-5.847541332244873,-6.6569929122924805,-6.216442108154297,-5.5677595138549805,-8.806160926818848,-1.1795331239700317,-2.464341640472412,-6.0788726806640625,-4.902247428894043,-0.36855724453926086,3,0
-627.6602172851562,37.862831115722656,-14.357280731201172,5.257146835327148,-10.379884719848633,-0.08707974851131439,-18.867835998535156,0.1724787801504135,-12.856188774108887,-12.24555492401123,-4.421736717224121,-5.785292625427246,-6.557853698730469,-4.484574317932129,-8.111595153808594,-0.6747398376464844,-2.626387357711792,-4.773528575897217,-3.1297502517700195,0.530341625213623,3,0
-560.3961791992188,42.44110870361328,-24.11600685119629,0.7752271890640259,-7.296937465667725,-1.810552954673767,-17.65081787109375,-4.172852516174316,-13.210406303405762,-12.905908584594727,-3.7385449409484863,-2.960291624069214,-5.740086555480957,-2.565276622772217,-5.671327114105225,4.011308193206787,4.6163859367370605,4.932499408721924,3.417072296142578,4.074218273162842,3,0
-519.0037231445312,34.2213020324707,-18.023712158203125,1.2760275602340698,-9.315093994140625,-4.442517280578613,-13.081693649291992,-0.8140898942947388,-8.460695266723633,-10.130240440368652,-3.287893295288086,-1.5145485401153564,-1.8470947742462158,0.4955730140209198,-1.1793709993362427,6.930747032165527,8.902503967285156,7.898062229156494,6.1964616775512695,4.003622055053711,3,0
-477.017578125,27.79877471923828,-32.96044158935547,-3.5729217529296875,-13.411117553710938,-6.318144798278809,-21.49727439880371,-7.808564186096191,-16.27204132080078,-14.260087013244629,-4.068233966827393,-5.408090114593506,-4.892453670501709,0.21123740077018738,2.3835201263427734,13.085114479064941,12.079977035522461,3.69743275642395,-0.12272107601165771,-0.5321212410926819,3,0
-501.760986328125,33.073368072509766,-29.093975067138672,0.11611513048410416,-9.529755592346191,-2.568399429321289,-20.928550720214844,-3.4657249450683594,-14.08539867401123,-12.415468215942383,-5.3154988288879395,-7.3082075119018555,-6.813961982727051,-5.2204270362854,-4.713526725769043,6.503986835479736,6.933507919311523,8.01681900024414,7.217443466186523,7.407769680023193,3,0
-581.8657836914062,50.05902862548828,-10.828835487365723,4.739774227142334,-3.73726224899292,-3.5799520015716553,-9.449481964111328,-1.5694665908813477,-11.003438949584961,-8.090827941894531,-5.045347213745117,-4.434722900390625,-3.4213149547576904,-6.238455295562744,-6.0214996337890625,-0.19651378691196442,-5.993594169616699,-6.579146862030029,-4.195433616638184,-2.2828638553619385,4,0
-561.9219970703125,44.77098846435547,-13.155414581298828,4.1022257804870605,-4.823996067047119,-5.5395283699035645,-9.429943084716797,0.18107381463050842,-9.823637008666992,-8.733970642089844,-3.2289857864379883,-3.8453195095062256,-2.9318299293518066,-4.234803199768066,-6.262580871582031,1.4215209484100342,-1.8449290990829468,-3.449209451675415,-1.4368960857391357,0.3302481472492218,4,0
-577.82666015625,41.955291748046875,-12.296693801879883,3.1541199684143066,-6.668019771575928,-3.626601457595825,-12.475451469421387,-1.3999944925308228,-13.108000755310059,-9.917734146118164,-5.359068870544434,-5.5575270652771,-4.300808429718018,-4.796288967132568,-9.577466011047363,-1.6550973653793335,-6.1807708740234375,-4.725368499755859,-1.2530709505081177,1.5150986909866333,4,0
-595.604736328125,51.06490707397461,-13.02973461151123,5.492407321929932,-6.17439603805542,-3.8282594680786133,-10.915916442871094,-0.979585587978363,-13.650306701660156,-8.713294982910156,-5.150679588317871,-3.342087745666504,-2.753110885620117,-6.347452640533447,-6.428151607513428,-1.0809907913208008,-4.821931838989258,-4.726377010345459,-4.506784439086914,-2.7800281047821045,4,0
-430.0036926269531,32.956695556640625,-21.402690887451172,1.890850305557251,-8.454286575317383,-7.179311752319336,-9.90408706665039,3.8194897174835205,-13.377242088317871,-6.533736705780029,-2.3645882606506348,-6.705240249633789,-3.0862412452697754,-3.166525363922119,-6.0334367752075195,4.114985942840576,0.20407012104988098,1.0610407590866089,1.5958178043365479,4.039401531219482,4,0
-459.3159484863281,37.88396072387695,-20.1513729095459,3.5045878887176514,-8.974699020385742,-7.496762752532959,-10.501073837280273,0.9931172132492065,-13.5980863571167,-8.94013786315918,-2.129831552505493,-4.8780903816223145,-3.1139748096466064,-1.5017136335372925,-4.977125644683838,4.687501430511475,-0.7973620295524597,-2.2593276500701904,-1.40285325050354,1.3382227420806885,4,0
-418.9094543457031,27.01729393005371,-20.313119888305664,1.807806134223938,-8.421330451965332,-5.688945770263672,-15.709935188293457,0.8510491847991943,-16.75992202758789,-8.646272659301758,-1.9165068864822388,-5.323970794677734,-2.572768449783325,-5.461005687713623,-8.168392181396484,0.9465795159339905,-5.5669846534729,-5.11248779296875,-2.1749699115753174,0.06605043262243271,4,0
-479.2164306640625,28.237199783325195,-21.62092399597168,-0.0216266680508852,-15.76044750213623,-8.83661937713623,-14.345895767211914,0.9662901759147644,-18.284345626831055,-7.132490158081055,-5.05356502532959,-7.386812210083008,-3.577883720397949,-2.7627112865448,-6.454255104064941,2.9457192420959473,-3.7427480220794678,-2.3967089653015137,-0.3748202621936798,-0.02639727294445038,4,0
-589.0722045898438,45.510704040527344,-16.71723747253418,3.2475578784942627,-7.414307594299316,-1.4278348684310913,-10.334989547729492,0.6280569434165955,-13.178633689880371,-11.923381805419922,-5.7067484855651855,-2.965955972671509,-5.706778049468994,-6.036341667175293,-7.219857692718506,-0.3543627858161926,-2.005485773086548,-3.9790658950805664,-3.4022955894470215,-1.474600076675415,5,0
-576.79931640625,47.30983352661133,-21.431589126586914,4.144283771514893,-4.978238582611084,-1.8549686670303345,-13.532519340515137,0.5917686223983765,-12.63914966583252,-9.658730506896973,-5.761413097381592,-3.7203989028930664,-7.0429229736328125,-5.5324602127075195,-7.350811004638672,-1.005729079246521,-3.1166064739227295,-4.905746936798096,-3.558323860168457,0.011036510579288006,5,0
-581.5466918945312,44.17677307128906,-14.113088607788086,2.986375093460083,-4.966342449188232,0.1185479685664177,-12.084037780761719,-1.6622318029403687,-13.113069534301758,-11.385753631591797,-4.524723052978516,-3.5178287029266357,-7.1141486167907715,-4.7158074378967285,-8.65978717803955,-1.7078351974487305,-3.3928534984588623,-5.011975288391113,-4.0485124588012695,-1.2832183837890625,5,0
-576.4137573242188,42.70051574707031,-12.376352310180664,2.762183427810669,-6.954623699188232,-0.6663918495178223,-10.747542381286621,-0.4028521478176117,-11.725506782531738,-11.282184600830078,-6.707861423492432,-3.6710622310638428,-6.3763933181762695,-6.0102715492248535,-8.176913261413574,-1.98198401927948,-3.1783459186553955,-4.760974884033203,-4.777683734893799,-1.7058159112930298,5,0
-443.13818359375,29.4288272857666,-27.67736053466797,6.522157192230225,-10.046903610229492,2.655778169631958,-10.280224800109863,0.6673089861869812,-14.638561248779297,-10.806254386901855,-1.6976264715194702,-0.021963607519865036,-1.813643217086792,-0.2798044979572296,1.8842289447784424,16.007015228271484,11.623758316040039,3.3106653690338135,-2.8474276065826416,-2.1150543689727783,5,0
-470.09637451171875,33.31468200683594,-20.279909133911133,0.5478523969650269,-9.46809196472168,-3.2168569564819336,-10.26479721069336,0.10533759742975235,-11.314535140991211,-9.647278785705566,-6.909228801727295,-4.655932426452637,-5.284581184387207,-0.6226857900619507,0.34978368878364563,10.130086898803711,9.970197677612305,6.314170837402344,1.0952779054641724,0.03338250517845154,5,0
-451.23968505859375,31.948143005371094,-18.53310203552246,-0.6454545259475708,-13.355806350708008,-6.021295070648193,-12.266860008239746,-2.9890031814575195,-14.628520011901855,-8.677045822143555,-6.225961685180664,-6.2699480056762695,-6.535257816314697,-5.531529903411865,-3.3662753105163574,6.591686248779297,4.981647968292236,1.6474146842956543,2.148266553878784,5.224375247955322,5,0
-460.07666015625,29.76180648803711,-17.576887130737305,-2.648240804672241,-13.623296737670898,-4.017351150512695,-14.7418794631958,-2.13923978805542,-13.188408851623535,-8.51674747467041,-5.133772373199463,-5.174106597900391,-5.3663105964660645,-3.854377508163452,-4.060185432434082,5.706541538238525,2.819208860397339,4.264876842498779,4.1305718421936035,7.444852352142334,5,0
-630.544921875,57.762691497802734,-3.992231845855713,6.731548309326172,-5.076578617095947,2.683053493499756,-8.306241989135742,1.8134994506835938,-7.4200029373168945,-5.689701080322266,-7.903775691986084,-1.458142638206482,-3.4728317260742188,-4.680025577545166,-6.148967266082764,0.5561869144439697,-2.1149182319641113,-6.054056167602539,-3.4440724849700928,-2.5410633087158203,6,0
-625.5252685546875,61.13819122314453,-8.519963264465332,6.823976039886475,-4.9001970291137695,0.20035134255886078,-10.02534008026123,-5.1259541511535645,-11.105279922485352,-8.454585075378418,-5.940952777862549,-1.1901556253433228,-5.37174654006958,-6.425851345062256,-4.93135404586792,-0.7375796437263489,-2.3827686309814453,-3.828143358230591,-1.90590238571167,-0.016993055120110512,6,0
-609.0925903320312,45.14018630981445,-5.225018501281738,1.2147256135940552,-5.805606365203857,1.8457099199295044,-12.136025428771973,-1.318268060684204,-11.632669448852539,-8.392595291137695,-4.686568260192871,-4.03567361831665,-4.370713710784912,-5.970147132873535,-5.25060510635376,-1.3878886699676514,-5.11599063873291,-5.798344135284424,-4.765076160430908,-1.918286681175232,6,0
-585.1182250976562,38.57223129272461,-5.694194316864014,3.280277967453003,-2.6775879859924316,4.57299280166626,-11.828024864196777,-0.1673259437084198,-9.01236343383789,-5.574656009674072,-1.4055118560791016,-1.804215669631958,-4.226263523101807,-2.7865800857543945,-3.885294198989868,1.173536777496338,-3.2758991718292236,-2.634880781173706,-0.5098928809165955,2.716789484024048,6,0
-528.5896606445312,41.216644287109375,-10.188283920288086,7.14585542678833,-3.7608492374420166,-0.7634793519973755,-8.918819427490234,0.47305506467819214,-10.267932891845703,-8.521430969238281,-5.0661091804504395,-4.068267822265625,-3.539541006088257,-4.147084712982178,-6.005673408508301,0.17838455736637115,-3.970363140106201,-5.115314960479736,-4.834718704223633,-2.3091166019439697,6,0
-550.5550537109375,44.17770767211914,-10.657709121704102,5.851163864135742,-6.046658039093018,-1.3724116086959839,-8.062978744506836,-1.3845772743225098,-7.643369674682617,-8.162881851196289,-7.2923970222473145,-3.048874616622925,-4.738954067230225,-3.489996910095215,-6.520385265350342,-1.2608836889266968,-3.5870473384857178,-5.779443264007568,-4.939059734344482,-3.5138611793518066,6,0
-572.25439453125,44.1448974609375,-9.552741050720215,2.2349908351898193,-7.354907989501953,0.2731751501560211,-12.15217399597168,-3.357642650604248,-12.913102149963379,-13.373190879821777,-8.119750022888184,-3.0252928733825684,-6.050379276275635,-8.284695625305176,-7.563091278076172,-0.07985392212867737,-4.306943893432617,-8.018058776855469,-4.233535289764404,-1.5547592639923096,6,0
-549.8367309570312,40.89073181152344,-10.021228790283203,1.7872422933578491,-11.02192497253418,-2.781867742538452,-11.498470306396484,-4.283008098602295,-14.062662124633789,-11.636690139770508,-7.628085136413574,-3.576320171356201,-7.373662948608398,-7.650684356689453,-7.563309192657471,-1.1343311071395874,-8.414673805236816,-6.739768028259277,-5.178391456604004,-1.1193609237670898,6,0
