MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,MFCC13,MFCC14,MFCC15,MFCC16,MFCC17,MFCC18,MFCC19,MFCC20,Emotion,Gender
-535.5552368164062,82.25653839111328,0.22088277339935303,14.448784828186035,-5.968979358673096,7.349594593048096,-12.372491836547852,-0.6596056818962097,-9.620611190795898,5.6141252517700195,-11.207724571228027,-5.925366401672363,-1.9852200746536255,-4.225369930267334,-4.764707088470459,-5.472294807434082,-2.674023389816284,-3.3903417587280273,-6.84730339050293,-2.8732752799987793,6,1
-481.5025329589844,71.17549896240234,-13.89349365234375,11.331271171569824,-7.801871299743652,2.731623649597168,-10.258854866027832,-1.4764764308929443,-15.352204322814941,0.020794181153178215,-11.452510833740234,-4.122288227081299,-4.244913578033447,-3.2860283851623535,-3.2014400959014893,-7.151737689971924,-4.850064277648926,-0.025186993181705475,-6.49961519241333,-4.90341329574585,6,1
-595.5834350585938,75.98175811767578,-13.097111701965332,3.186842441558838,-5.986475944519043,2.750009059906006,-7.930603981018066,-3.9765570163726807,-17.469594955444336,-3.298656940460205,-7.7907257080078125,-7.007791519165039,-0.9781977534294128,-2.910146474838257,-5.571267127990723,-0.2106320559978485,-4.679599285125732,-3.7948875427246094,-4.213797569274902,-2.2061216831207275,7,1
-590.0858764648438,68.70233917236328,-6.119963645935059,9.788881301879883,1.693990707397461,11.01546573638916,-6.155942916870117,0.8308155536651611,-9.55747127532959,2.2064602375030518,-2.083832263946533,-2.9847724437713623,0.7203065752983093,0.5470971465110779,-5.413150787353516,-0.3273560404777527,-0.6136420369148254,-0.7599096894264221,-3.8916854858398438,-2.5187859535217285,7,1
-620.6597290039062,71.79109954833984,-7.387057781219482,8.233088493347168,-1.8008480072021484,3.48085618019104,-3.2964184284210205,-2.2250378131866455,-13.003521919250488,-1.856148362159729,-6.5065107345581055,-6.2942047119140625,0.42036172747612,0.794360339641571,-5.005663871765137,-3.0438520908355713,-2.3554303646087646,-2.232100486755371,-4.9653120040893555,-1.1773370504379272,7,1
-558.0999755859375,73.30767822265625,-12.0921049118042,3.672663927078247,1.825797438621521,4.941810607910156,-8.81775188446045,-2.5594139099121094,-12.465314865112305,0.8633303046226501,-5.192693710327148,-5.528762340545654,2.323441982269287,0.13766774535179138,-4.92998743057251,-1.8107072114944458,-2.128096580505371,-0.9866907000541687,-5.884313106536865,-2.087886333465576,7,1
-532.8065185546875,73.16071319580078,-12.015358924865723,4.226933002471924,-2.405578136444092,1.6806284189224243,-12.722000122070312,-0.6527443528175354,-13.517182350158691,-3.1782944202423096,-6.10325288772583,-9.93498706817627,-2.60699200630188,0.6669078469276428,-5.736948013305664,-3.3087925910949707,-3.0692179203033447,-1.6304502487182617,-6.242908000946045,-2.0706026554107666,7,1
-485.0676574707031,60.40841293334961,-11.220829010009766,8.13496208190918,-0.5823481678962708,3.521153450012207,-9.818265914916992,-0.31739816069602966,-9.838775634765625,-1.3766233921051025,-0.5010170340538025,-7.40033483505249,-0.6214011311531067,2.337458610534668,-5.507519721984863,-1.497314214706421,-1.3779447078704834,-0.4784678518772125,-4.1214470863342285,-2.8006203174591064,7,1
-478.44036865234375,62.78107833862305,-12.775129318237305,3.957606077194214,-11.36477279663086,2.6112020015716553,-5.938648700714111,-5.336287975311279,-16.092924118041992,-0.4284175634384155,-4.921448707580566,-8.7571439743042,0.022340567782521248,-0.24793921411037445,-5.302270889282227,-3.5077877044677734,-4.539655685424805,-1.042374849319458,-2.3880720138549805,-3.7821133136749268,7,1
-576.6207275390625,68.76399993896484,-7.91720724105835,6.15961217880249,-4.048468589782715,4.576185703277588,-8.18655776977539,-1.928464651107788,-11.099382400512695,-0.9536359310150146,-6.738196849822998,-5.45715856552124,-1.7745546102523804,-1.3526177406311035,-6.692492961883545,-1.6023271083831787,-5.6071391105651855,-4.3308610916137695,-5.596288681030273,-2.4949862957000732,7,1
-723.5560302734375,61.349239349365234,-10.6700439453125,10.598501205444336,-1.640828013420105,2.2472445964813232,-9.078593254089355,1.1000144481658936,-11.670758247375488,-6.384233474731445,-4.643580913543701,-3.1540050506591797,-2.245901107788086,-5.765292644500732,-5.521671295166016,-1.0911377668380737,-1.5064114332199097,-5.565864562988281,-3.1138904094696045,-2.599824905395508,0,0
-728.2127685546875,63.2878532409668,-10.263484001159668,9.938136100769043,-4.820287704467773,0.3173566460609436,-11.353181838989258,0.01383188460022211,-12.8615083694458,-8.238065719604492,-6.785305500030518,-3.9154343605041504,-2.834520101547241,-6.818547248840332,-5.648573875427246,-1.9109292030334473,-2.65114164352417,-6.990390300750732,-3.986442804336548,-5.41532039642334,0,0
-741.9454956054688,60.643733978271484,-6.569406986236572,6.658981800079346,-5.600676536560059,1.8363958597183228,-8.633821487426758,-0.5297101140022278,-14.47475814819336,-6.555973052978516,-7.3186869621276855,-4.058978080749512,-4.8300371170043945,-6.700118541717529,-7.050605297088623,-1.9249383211135864,-3.6196494102478027,-7.030607223510742,-3.797691583633423,-4.460048198699951,0,0
-754.8721923828125,63.64126968383789,-7.414877414703369,10.395729064941406,-7.386600971221924,2.863605260848999,-9.011378288269043,-0.34673449397087097,-12.382062911987305,-7.645756244659424,-5.822443008422852,-4.761730670928955,-3.359502077102661,-6.703730583190918,-6.5576171875,-1.7839632034301758,-3.2042863368988037,-7.181430816650391,-4.828554630279541,-4.620551109313965,0,0
-684.6641845703125,69.15326690673828,-9.97287368774414,6.915555953979492,-5.723427772521973,-1.4552912712097168,-10.891902923583984,-0.6559954881668091,-13.243497848510742,-8.052619934082031,-7.750194549560547,-3.023961067199707,-3.618398904800415,-6.903077125549316,-6.635177135467529,-0.36045849323272705,-3.1996774673461914,-5.670787334442139,-3.843244791030884,-4.773301601409912,1,0
-699.8314819335938,81.06575012207031,-19.021146774291992,6.977930545806885,-6.233290195465088,1.6321526765823364,-11.588726043701172,-1.1180170774459839,-13.09259033203125,-7.20202112197876,-4.720836639404297,-3.5795555114746094,-1.653076410293579,-8.121684074401855,-6.3118815422058105,-0.8243954181671143,-2.4610347747802734,-6.011294364929199,-2.46751070022583,-4.6937384605407715,1,0
-681.58154296875,71.52755737304688,-7.832511901855469,12.180752754211426,-5.739140510559082,2.006896495819092,-9.897207260131836,1.3645453453063965,-14.631828308105469,-5.779581546783447,-7.201646327972412,-3.0744850635528564,-1.9666907787322998,-6.688278675079346,-3.4523088932037354,-1.6821527481079102,-3.2399888038635254,-5.3039445877075195,-2.4708669185638428,-4.291034698486328,1,0
-689.7828979492188,75.57142639160156,-11.706442832946777,6.315190315246582,-9.085592269897461,2.4290685653686523,-10.305644035339355,-1.596234917640686,-18.536903381347656,-10.856762886047363,-4.3492536544799805,-5.012488842010498,-4.1131181716918945,-7.766944408416748,-6.939008712768555,-2.7195401191711426,-1.6568154096603394,-3.480076313018799,-2.971890687942505,-4.97551155090332,1,0
-697.0107421875,73.32799530029297,-14.116068840026855,9.293258666992188,-8.947471618652344,1.0599628686904907,-9.43091106414795,-1.9204384088516235,-13.247519493103027,-8.143372535705566,-5.6941399574279785,-4.881937503814697,-1.3704676628112793,-10.117802619934082,-5.981746673583984,-2.6911001205444336,-4.0749335289001465,-5.369899749755859,-4.025227069854736,-3.950770378112793,1,0
-676.698974609375,84.34069061279297,-16.651281356811523,4.564937114715576,-5.274008750915527,3.1034176349639893,-11.583002090454102,-2.9961941242218018,-19.847517013549805,-11.268597602844238,-5.443952560424805,-4.490311622619629,-2.9422929286956787,-9.906116485595703,-4.807857036590576,-0.13288474082946777,-2.038942575454712,-4.724924087524414,-3.2732114791870117,-3.1940059661865234,1,0
-646.7755126953125,80.71139526367188,-16.24350929260254,9.477494239807129,-7.406761646270752,1.7736577987670898,-10.522064208984375,-1.0696521997451782,-19.314130783081055,-8.507888793945312,-2.628909111022949,-4.746940612792969,-2.796765089035034,-8.248632431030273,-4.858542442321777,0.0069364565424621105,-1.8403041362762451,-3.06046199798584,0.26838719844818115,-2.4713327884674072,1,0
-688.861083984375,66.9257583618164,-9.44571590423584,10.771553993225098,-8.812256813049316,0.5822662711143494,-9.967066764831543,-4.90756893157959,-14.620706558227539,-7.342071533203125,-6.44148063659668,-4.100383281707764,-6.080455303192139,-9.573108673095703,-7.293204307556152,-1.1447499990463257,-8.204934120178223,-6.28671407699585,-3.710973024368286,-3.7152631282806396,1,0
-630.544921875,57.762691497802734,-3.992231845855713,6.731548309326172,-5.076578617095947,2.683053493499756,-8.306241989135742,1.8134994506835938,-7.4200029373168945,-5.689701080322266,-7.903775691986084,-1.458142638206482,-3.4728317260742188,-4.680025577545166,-6.148967266082764,0.5561869144439697,-2.1149182319641113,-6.054056167602539,-3.4440724849700928,-2.5410633087158203,6,0
-625.5252685546875,61.13819122314453,-8.519963264465332,6.823976039886475,-4.9001970291137695,0.20035134255886078,-10.02534008026123,-5.1259541511535645,-11.105279922485352,-8.454585075378418,-5.940952777862549,-1.1901556253433228,-5.37174654006958,-6.425851345062256,-4.93135404586792,-0.7375796437263489,-2.3827686309814453,-3.828143358230591,-1.90590238571167,-0.016993055120110512,6,0
-609.0925903320312,45.14018630981445,-5.225018501281738,1.2147256135940552,-5.805606365203857,1.8457099199295044,-12.136025428771973,-1.318268060684204,-11.632669448852539,-8.392595291137695,-4.686568260192871,-4.03567361831665,-4.370713710784912,-5.970147132873535,-5.25060510635376,-1.3878886699676514,-5.11599063873291,-5.798344135284424,-4.765076160430908,-1.918286681175232,6,0
-585.1182250976562,38.57223129272461,-5.694194316864014,3.280277967453003,-2.6775879859924316,4.57299280166626,-11.828024864196777,-0.1673259437084198,-9.01236343383789,-5.574656009674072,-1.4055118560791016,-1.804215669631958,-4.226263523101807,-2.7865800857543945,-3.885294198989868,1.173536777496338,-3.2758991718292236,-2.634880781173706,-0.5098928809165955,2.716789484024048,6,0
-528.5896606445312,41.216644287109375,-10.188283920288086,7.14585542678833,-3.7608492374420166,-0.7634793519973755,-8.918819427490234,0.47305506467819214,-10.267932891845703,-8.521430969238281,-5.0661091804504395,-4.068267822265625,-3.539541006088257,-4.147084712982178,-6.005673408508301,0.17838455736637115,-3.970363140106201,-5.115314960479736,-4.834718704223633,-2.3091166019439697,6,0
-550.5550537109375,44.17770767211914,-10.657709121704102,5.851163864135742,-6.046658039093018,-1.3724116086959839,-8.062978744506836,-1.3845772743225098,-7.643369674682617,-8.162881851196289,-7.2923970222473145,-3.048874616622925,-4.738954067230225,-3.489996910095215,-6.520385265350342,-1.2608836889266968,-3.5870473384857178,-5.779443264007568,-4.939059734344482,-3.5138611793518066,6,0
-572.25439453125,44.1448974609375,-9.552741050720215,2.2349908351898193,-7.354907989501953,0.2731751501560211,-12.15217399597168,-3.357642650604248,-12.913102149963379,-13.373190879821777,-8.119750022888184,-3.0252928733825684,-6.050379276275635,-8.284695625305176,-7.563091278076172,-0.07985392212867737,-4.306943893432617,-8.018058776855469,-4.233535289764404,-1.5547592639923096,6,0
-549.8367309570312,40.89073181152344,-10.021228790283203,1.7872422933578491,-11.02192497253418,-2.781867742538452,-11.498470306396484,-4.283008098602295,-14.062662124633789,-11.636690139770508,-7.628085136413574,-3.576320171356201,-7.373662948608398,-7.650684356689453,-7.563309192657471,-1.1343311071395874,-8.414673805236816,-6.739768028259277,-5.178391456604004,-1.1193609237670898,6,0
-629.1553955078125,52.4423828125,-11.960138320922852,2.592540740966797,-4.405616283416748,-1.6770350933074951,-12.265316009521484,-0.6703456044197083,-11.451943397521973,-8.627862930297852,-5.47725772857666,-4.3180766105651855,-5.339700222015381,-5.892980575561523,-7.972670078277588,-0.9034665822982788,-3.388309955596924,-5.263699054718018,-3.366495370864868,-1.648162841796875,7,0
-612.6902465820312,50.40121841430664,-13.512589454650879,2.603811025619507,-4.950481414794922,-3.5655839443206787,-12.295516967773438,-0.45427387952804565,-12.188369750976562,-9.889060974121094,-4.809430122375488,-3.8787150382995605,-6.3985490798950195,-5.154029846191406,-9.429001808166504,0.3033693730831146,-3.062528133392334,-2.820557117462158,-0.6975618004798889,0.5403915643692017,7,0
-585.4139404296875,48.95718002319336,-7.714838981628418,2.4886341094970703,-8.1515531539917,-1.9471044540405273,-14.64175796508789,-1.978287935256958,-14.540323257446289,-9.635456085205078,-5.005806922912598,-4.812679290771484,-7.073215961456299,-5.93259859085083,-8.610758781433105,-0.21366159617900848,-3.1114890575408936,-3.647298574447632,-0.10313864052295685,-0.17408142983913422,7,0
-585.2710571289062,49.36849594116211,-13.862112998962402,1.7336387634277344,-9.846510887145996,-3.5389676094055176,-14.473952293395996,-0.5772277116775513,-15.200508117675781,-11.388158798217773,-4.686307907104492,-3.6205615997314453,-7.917020797729492,-6.644842147827148,-10.283917427062988,0.39180198311805725,-2.6448960304260254,-3.445277452468872,0.26306959986686707,-0.16647735238075256,7,0
-507.79718017578125,43.03715896606445,-20.068256378173828,-0.8104107975959778,-8.896291732788086,-6.040484428405762,-14.352307319641113,0.7756891846656799,-13.745160102844238,-11.676321029663086,-2.794063091278076,-2.8723526000976562,-5.8921003341674805,-2.7530722618103027,-4.266059398651123,4.299310207366943,-0.8018045425415039,-2.3667185306549072,-2.0597879886627197,1.1630208492279053,7,0
-525.9773559570312,37.94374084472656,-16.581424713134766,-1.1408677101135254,-9.521037101745605,-4.8292412757873535,-13.633048057556152,-2.4623215198516846,-15.985976219177246,-10.533480644226074,-1.8280378580093384,-2.389326572418213,-2.8923912048339844,-1.6964097023010254,-2.60530424118042,2.6958208084106445,-2.4150052070617676,-4.4559454917907715,-2.9636356830596924,0.11558940261602402,7,0
-524.0048828125,40.4547119140625,-14.480330467224121,0.571641206741333,-8.661735534667969,-3.4703028202056885,-13.394976615905762,-3.0431060791015625,-13.676957130432129,-7.656259536743164,-2.893869161605835,-4.08953332901001,-5.496283054351807,-2.2410242557525635,-4.446948528289795,2.6091034412384033,-1.3527860641479492,-1.5383583307266235,-0.22795963287353516,1.8510587215423584,7,0
-505.23675537109375,39.51124954223633,-15.6861572265625,0.753940224647522,-12.414716720581055,-4.149969577789307,-14.300382614135742,-2.485677480697632,-17.2856388092041,-9.908708572387695,-4.2728657722473145,-6.910069465637207,-7.983474254608154,-5.012789249420166,-7.208652496337891,2.0877952575683594,-3.727508306503296,-3.095013380050659,-2.207141160964966,0.10579288750886917,7,0
-741.1876220703125,78.43804931640625,9.590150833129883,14.607714653015137,8.197694778442383,14.007720947265625,-2.49168062210083,4.691798210144043,-1.4282853603363037,-1.3453021049499512,1.8222590684890747,0.49051645398139954,3.1391730308532715,0.7331881523132324,0.33618196845054626,0.7712463736534119,0.03247806429862976,1.4892525672912598,2.6557364463806152,-1.4321649074554443,0,1
-765.6278686523438,87.56828308105469,1.1524758338928223,17.963720321655273,9.029077529907227,14.790972709655762,-0.8009486198425293,5.855698585510254,-1.338250756263733,-1.9821720123291016,4.677590847015381,1.602024793624878,5.879841327667236,1.472050666809082,1.2436788082122803,0.37378451228141785,0.6393633484840393,4.145096302032471,1.9180363416671753,-0.747518002986908,0,1
-712.620361328125,75.86351776123047,4.505176544189453,13.889803886413574,9.711467742919922,11.13518238067627,-4.2563700675964355,5.846796989440918,-2.247434616088867,-5.3319830894470215,-1.9817283153533936,2.703110694885254,2.0537304878234863,0.9607139229774475,0.6328223347663879,-0.14469893276691437,-0.7144404053688049,2.0057358741760254,1.4010231494903564,-1.7832473516464233,0,1
-747.39794921875,82.21873474121094,6.626185894012451,18.72029685974121,7.412675380706787,12.654383659362793,-2.916532039642334,6.660903453826904,-2.9818265438079834,-5.493025779724121,1.722513198852539,1.5098021030426025,2.342569589614868,2.789599895477295,1.97634756565094,0.8743931651115417,-0.8288130760192871,3.291210889816284,2.297346830368042,-0.9395885467529297,0,1
-774.6030883789062,98.31548309326172,3.7227137088775635,25.267044067382812,6.562906265258789,9.925932884216309,0.14894890785217285,1.5091488361358643,1.549763798713684,-1.0331480503082275,3.97886061668396,0.6229658722877502,4.830138683319092,2.9259705543518066,0.16279985010623932,-0.6343139410018921,-0.721482515335083,3.732708692550659,0.5504187941551208,-2.28926420211792,1,1
-812.0006713867188,98.0165023803711,0.34578588604927063,30.45270347595215,7.69690465927124,9.191673278808594,1.8129938840866089,2.163471221923828,2.6999950408935547,-0.7013332843780518,7.670865058898926,-0.42458003759384155,4.167415618896484,5.075891971588135,-0.5770022869110107,0.910956621170044,-0.2531736493110657,4.399237155914307,1.2589610815048218,-2.299283504486084,1,1
-779.4490966796875,95.1514892578125,1.1768518686294556,28.59640884399414,3.365644931793213,9.132424354553223,1.1975785493850708,2.770742893218994,-0.541182816028595,-3.996213674545288,3.7252390384674072,2.714308738708496,4.7267632484436035,1.968833327293396,0.8695726990699768,-0.06055651232600212,0.07340703159570694,2.366264820098877,-0.2765759527683258,-2.179811716079712,1,1
-736.412353515625,84.81283569335938,5.672557353973389,25.07765007019043,0.12394986301660538,8.02856159210205,0.17697052657604218,1.9557658433914185,-2.3946645259857178,-2.5374882221221924,1.8729904890060425,2.3554093837738037,4.3102593421936035,0.4643436670303345,-0.3140104413032532,-0.43416154384613037,-1.584852695465088,2.169025421142578,0.795987606048584,-3.1803407669067383,1,1
-762.3937377929688,93.29882049560547,-2.1842684745788574,28.421680450439453,4.697597026824951,13.890992164611816,-1.2555845975875854,4.929905414581299,-0.5386287569999695,2.4098286628723145,3.3171143531799316,2.599914789199829,5.318109512329102,3.851964235305786,-0.781461775302887,0.41181597113609314,1.000162124633789,1.6237800121307373,1.574913740158081,-1.5225837230682373,1,1
-820.0072631835938,80.37150573730469,2.9865598678588867,27.92750358581543,7.219972133636475,10.659006118774414,3.802628755569458,1.5371583700180054,1.782673716545105,-0.41471612453460693,7.015577793121338,3.8766398429870605,5.758068084716797,4.425739765167236,0.22394515573978424,2.3916521072387695,0.48577770590782166,2.206136465072632,0.7845121026039124,-0.4129427671432495,1,1
-798.5064697265625,93.19078826904297,0.2889832854270935,34.59272384643555,2.856733560562134,9.761937141418457,-2.4612443447113037,3.1368086338043213,0.3395850956439972,-2.404383659362793,5.59097957611084,3.9176125526428223,3.4854788780212402,3.0247385501861572,-0.1425788551568985,-2.9584691524505615,-1.4343689680099487,3.68017578125,-0.3062989115715027,-3.772080659866333,1,1
-817.2897338867188,89.4298095703125,3.144467830657959,35.45022964477539,6.288787841796875,12.908382415771484,0.36991873383522034,3.8307137489318848,-0.4786030352115631,-3.321183681488037,7.775394439697266,3.5381739139556885,4.649203300476074,2.4107413291931152,0.6740866899490356,-1.0583508014678955,-0.5241235494613647,3.7046101093292236,0.15609480440616608,-1.9154938459396362,1,1
-759.7349243164062,73.55572509765625,1.9573358297348022,24.5162410736084,5.055075645446777,10.41989803314209,-3.125859260559082,4.6355109214782715,0.5909962058067322,0.07403135299682617,4.159501075744629,1.5572038888931274,7.330201148986816,2.9899215698242188,0.43249478936195374,2.562300205230713,1.1133108139038086,4.93723201751709,1.4132201671600342,-0.11136406660079956,6,1
-697.4994506835938,61.62469482421875,0.06009005010128021,20.583024978637695,2.6833221912384033,7.9802021980285645,-6.962752342224121,3.865980386734009,0.6239508390426636,2.283686637878418,2.383375406265259,2.347776174545288,6.60813045501709,3.1556625366210938,0.841700553894043,1.3736286163330078,0.8766729831695557,3.6901793479919434,-0.21223987638950348,-0.5386863946914673,6,1
-745.880126953125,81.1115493774414,-3.0634725093841553,28.372802734375,-4.195920467376709,14.460748672485352,-6.037413597106934,8.641512870788574,-1.392322301864624,-3.5838072299957275,2.4628124237060547,0.7204905152320862,8.097391128540039,3.74617600440979,-0.19336634874343872,2.9727096557617188,0.5530409812927246,3.40214467048645,1.7373125553131104,-2.3872568607330322,6,1
-677.2454223632812,58.307071685791016,6.55324125289917,17.40367889404297,1.5433510541915894,6.966957092285156,-4.270228385925293,5.083263874053955,-3.2509326934814453,-3.1653568744659424,-0.4925652742385864,0.5601555109024048,3.3960556983947754,1.3500752449035645,-0.9160807728767395,0.719085156917572,-1.6303904056549072,2.438673973083496,0.2650276720523834,-2.071481466293335,6,1
-697.4715576171875,72.43640899658203,4.448265075683594,20.13365364074707,4.153707981109619,6.297616958618164,-11.05579662322998,6.14437198638916,-6.3950605392456055,1.5272691249847412,-1.1919763088226318,-1.9862405061721802,2.3348195552825928,2.89523983001709,-0.6626532077789307,-1.9488154649734497,2.9325599670410156,4.585668563842773,-1.201122760772705,-1.689610481262207,6,1
-620.5988159179688,63.106842041015625,1.004455327987671,14.489986419677734,3.498332977294922,3.757716178894043,-11.424235343933105,0.9977009892463684,-4.578979969024658,-1.1031194925308228,-2.948046922683716,-3.2147068977355957,-1.9910531044006348,1.525512456893921,-2.074079751968384,-1.9457875490188599,0.6087040901184082,1.147728443145752,-1.9448273181915283,-1.7071340084075928,6,1
-612.258544921875,65.74949645996094,3.4697041511535645,13.65848159790039,-3.280557632446289,6.228801727294922,-10.20517635345459,-1.5799199342727661,-10.438446044921875,-5.055697917938232,-3.913409471511841,-3.8735649585723877,-2.058041572570801,-0.7609485983848572,-0.9757788777351379,0.0444432757794857,-1.251865029335022,-0.7347582578659058,-0.5697637796401978,-1.6127947568893433,6,1
-662.3049926757812,104.005859375,3.184671640396118,26.28976058959961,-4.715911388397217,5.00947380065918,-12.38373851776123,2.2644360065460205,-3.229780912399292,-2.199746608734131,0.9653012752532959,-4.497106552124023,-0.7732369899749756,2.1333425045013428,2.1087799072265625,-1.184631586074829,-1.9393187761306763,2.895390748977661,-0.36657005548477173,-2.7320568561553955,6,1
-660.1395874023438,68.28429412841797,1.3225077390670776,14.510876655578613,2.227548122406006,9.050129890441895,-7.136109352111816,1.2124744653701782,-3.246675729751587,-1.1412235498428345,-2.606163263320923,-2.224713087081909,0.8465587496757507,-1.3687885999679565,-3.1658201217651367,0.9253641366958618,-1.5623939037322998,-0.17104053497314453,-0.7478917837142944,-2.3381640911102295,7,1
-648.7050170898438,73.3301773071289,-2.4495861530303955,10.379613876342773,2.097964286804199,7.677549839019775,-12.457514762878418,0.8157181739807129,-3.5069122314453125,-2.888054847717285,-5.002917766571045,-3.507465362548828,-0.15636825561523438,-2.5182759761810303,-2.989096164703369,0.7746812105178833,-2.500563144683838,-0.9888044595718384,0.05102730914950371,-2.0626702308654785,7,1
-687.246826171875,68.83523559570312,-3.733566999435425,5.918042182922363,3.8569865226745605,7.876359939575195,-12.082010269165039,3.1976242065429688,-3.4972217082977295,-5.698729515075684,-4.935646057128906,-0.6802225708961487,-1.4378132820129395,-1.7084897756576538,-1.1375479698181152,0.7242469191551208,-2.701422929763794,0.04597939923405647,0.8883092999458313,-2.6988205909729004,7,1
-631.3317260742188,67.79154968261719,3.992443799972534,12.887961387634277,3.9654877185821533,8.332259178161621,-6.8651814460754395,1.6247048377990723,-6.652298927307129,-4.666922569274902,-4.782120227813721,-2.195467710494995,-0.6966044306755066,-3.1420278549194336,-4.073535442352295,-2.026587963104248,-3.0775442123413086,-0.27989116311073303,-1.3016067743301392,-3.671546220779419,7,1
-634.2224731445312,56.33414077758789,-0.36564284563064575,21.200105667114258,-2.9520132541656494,7.974214553833008,-8.577804565429688,5.267431259155273,-7.942364692687988,-0.4755416512489319,-4.844959735870361,-2.3075101375579834,0.8473256230354309,-0.17526836693286896,-6.319192409515381,-1.1553070545196533,-1.935109257698059,-1.273046851158142,-2.9462225437164307,-2.5242583751678467,7,1
-605.8335571289062,66.56294250488281,0.46541306376457214,14.635550498962402,-5.068905830383301,5.058061599731445,-10.296590805053711,2.9729278087615967,-6.211451053619385,0.7024789452552795,-8.259989738464355,-1.8724621534347534,1.6805561780929565,-0.669487476348877,-6.2609171867370605,0.33597227931022644,-1.7043776512145996,-0.8354642391204834,-3.2599024772644043,-2.6922318935394287,7,1
-592.9500732421875,56.6006965637207,-3.3573501110076904,8.754155158996582,-2.917966604232788,4.417845726013184,-9.624831199645996,0.07055120170116425,-7.867184638977051,-3.815044403076172,-7.875840663909912,-2.5682120323181152,1.8180792331695557,-2.09071683883667,-4.793684005737305,-0.7502900958061218,-3.1741538047790527,-1.722082495689392,-2.5763416290283203,-4.592514991760254,7,1
-619.6062622070312,65.13796997070312,2.5256597995758057,11.89962100982666,-2.058262825012207,7.067074775695801,-10.431126594543457,3.3813745975494385,-6.8607354164123535,-3.512530565261841,-8.624780654907227,-3.7657291889190674,-0.5534329414367676,-2.8021271228790283,-6.823967456817627,-1.7934151887893677,-3.046154499053955,-1.2196147441864014,-2.4353299140930176,-3.986457586288452,7,1
-771.912109375,77.09757995605469,-21.145273208618164,7.468761920928955,-0.5851289629936218,6.180488586425781,-12.931915283203125,-4.028164386749268,-7.26691198348999,-8.59957218170166,-0.6142324209213257,-3.1777546405792236,-2.6324703693389893,-4.856459617614746,-3.512737512588501,-6.062812328338623,-5.068002223968506,-4.492273807525635,-5.032135963439941,-2.6298067569732666,0,0
-730.4346313476562,81.16222381591797,-22.21559715270996,10.628802299499512,2.7559967041015625,6.0567240715026855,-14.638123512268066,-4.521250247955322,-6.550558090209961,-7.231922626495361,2.6123173236846924,-1.684461236000061,-2.0089683532714844,-2.542757987976074,-2.822859525680542,-4.039078712463379,-2.8422298431396484,-3.5380983352661133,-4.868969917297363,-2.5407140254974365,0,0
-735.496337890625,75.69047546386719,-15.356330871582031,12.160538673400879,-0.07664362341165543,7.4739298820495605,-10.855029106140137,-4.134161949157715,-6.975591659545898,-7.316308498382568,0.5750279426574707,-1.5377404689788818,-2.571842670440674,-3.6488988399505615,-0.6402892470359802,-4.379054546356201,-4.17849063873291,-1.870609998703003,-4.860253810882568,-0.7995076775550842,0,0
-739.7677612304688,79.04045867919922,-17.12725257873535,10.008431434631348,-0.3754809498786926,6.650690078735352,-12.146292686462402,-5.08582878112793,-7.666820526123047,-8.367985725402832,0.7109732031822205,-2.867377519607544,-4.091508865356445,-4.465865135192871,-1.8661853075027466,-4.920372009277344,-4.227686405181885,-2.444516658782959,-5.614587306976318,-1.1947492361068726,0,0
-758.8193359375,72.74445343017578,-11.826674461364746,18.390121459960938,-0.6475141644477844,12.75070571899414,-10.860738754272461,-9.26723861694336,-8.325736999511719,-5.216324806213379,1.743242859840393,-3.4824628829956055,-2.5295751094818115,-5.836852073669434,-5.225905418395996,-2.9449851512908936,-2.500462770462036,-2.615936279296875,-2.1264777183532715,-3.972428798675537,1,0
-754.1010131835938,83.02105712890625,-12.832708358764648,18.042272567749023,-1.3992257118225098,14.287418365478516,-10.993653297424316,-10.123679161071777,-11.267404556274414,-7.6298136711120605,3.9839513301849365,-3.1125447750091553,-2.0491132736206055,-6.828418254852295,-4.732663631439209,-1.8886164426803589,-2.911432981491089,-1.9542992115020752,-3.4594287872314453,-4.204960346221924,1,0
-739.6812744140625,101.08358764648438,-15.454901695251465,21.103422164916992,-9.237555503845215,16.52908706665039,-11.5022554397583,-9.88819408416748,-11.679922103881836,-8.328036308288574,4.2600483894348145,-0.8762997388839722,-1.4653552770614624,-7.263824939727783,-3.278352737426758,-3.0191385746002197,-4.6345744132995605,-2.6211116313934326,-2.1440060138702393,-0.37147557735443115,1,0
-712.3958129882812,90.01517486572266,-9.588667869567871,11.19741153717041,-4.736752033233643,13.179910659790039,-13.778923034667969,-12.59467601776123,-12.799251556396484,-4.4832987785339355,4.537225246429443,-1.8615553379058838,-5.431405544281006,-6.532989025115967,-1.1433113813400269,-4.701239585876465,-6.324197292327881,-1.8638041019439697,-3.5841331481933594,-3.189162492752075,1,0
-735.76416015625,82.94147491455078,-17.016803741455078,17.34954261779785,1.254622459411621,11.712109565734863,-13.054298400878906,-8.341575622558594,-9.498478889465332,-4.778567790985107,3.113677978515625,-4.036344051361084,-2.6345245838165283,-2.9686646461486816,-5.300136566162109,-2.653522491455078,-3.27915620803833,-1.9951258897781372,-3.3845319747924805,-5.793993949890137,1,0
